phrase_number,category,tags
2063,places,"Ha'eha'e, Hawai'i"
2063,places,Lehua
2064,places,"Kumukahi, Hawai'i"
2064,places,Lehua
2070,places,"Kea'au, Hawai'i"
2070,places,Lehua
2070,places,"Waikii'auhoe, Kaua'i"
2075,places,"Ko'iahi, O'ahu"
2094,places,"Keone'o'io, Maui"
2095,places,"Makalawena, Hawai'i"
2097,places,Kawaihae
2097,places,"Mahukona, Hawai'i"
2097,places,"Pu'ukohola, Hawai'i"
2103,places,Lāna'i
2112,places,"Kawaihapai, O'ahu"
2112,places,"Makaha, O'ahu"
2112,places,"Makua, O'ahu"
2112,places,"Mokule'ia, O'ahu"
2113,places,"Waolani, O'ahu"
2114,places,Kona
2118,places,Kailua
2124,places,Haleakalā
2124,places,"Hana, Maui"
2124,places,"Kaiholoka, Maui"
2128,places,"Malolokai, O'ahu"
2128,places,"Wai'anae, O'ahu"
2134,places,"Kona, Hawai'i"
2135,places,"Kalamaihiki, Kaua'i"
2135,places,"Kolo, Kaua'i"
2135,places,"Māna, Kaua'i"
2136,places,"Māna, Kaua'i"
2139,places,"Mānoa, O'ahu"
2139,places,Punahou School
2139,places,Pu'u Luahine
2139,places,Rocky Hill
2140,places,"Honokōhau, Maui"
2142,places,Mokupaoa
2143,places,Maui
2144,places,Maui
2145,places,Maui
2147,places,"Mauna Kea, Hawai'i"
2151,places,"Hanalei, Kaua'i"
2152,places,"Pu'uloa, O'ahu"
2153,places,Ko'olau
2154,places,"Hanakahi, Hawai'i"
2154,places,"Kona, Hawai'i"
2164,places,"Ho'olehua, Moloka'i"
2170,places,"Kula, Maui"
2176,places,Ni'ihau
2177,places,Kalae'oi'o
2184,places,"Maunahina, Kaua'i"
2187,places,"Paliuli, Hawai'i"
2188,places,Ku'unaakeakua
2190,places,Kalalau
2191,places,"Kalawao, Moloka'i"
2200,places,Pailolo Channel
2201,places,Ka'ie'ie Channel
2202,places,"Mamala, O'ahu"
2205,places,"Napo'opo'o, Hawai'i"
2206,places,"Waolani, O'ahu"
2207,places,"'Ī-ao, Maui"
2211,places,"Kekele, O'ahu"
2212,places,"Naue, Kaua'i"
2215,places,"Nahiku, Maui"
2216,places,"Nahiku, Maui"
2219,places,"Polihua, Lāna'i"
2220,places,"Kōhala, Hawai'i"
2221,places,America
2221,places,Maleka
2225,places,"Kalae, Hawai'i"
2232,places,"Kalaupapa, Moloka'i"
2232,places,"Keonepoko, Hawai'i"
2236,places,'Aina Pua
2236,places,Flowery Kingdom
2237,places,"Honoma'ele, Maui"
2237,places,"Waipouli, Kaua'i"
2238,places,"Kula, Maui"
2241,places,Kapu'ukolu
2244,places,"Nā'alehu, Hawai'i"
2245,places,"Kahana, O'ahu"
2250,places,"Līhau, Maui"
2251,places,"Lulu'upali, Kaua'i"
2252,places,"Mokaulele, Hawai'i"
2253,places,"Ninauapo, O'ahu"
2255,places,"Kawehewehe, O'ahu"
2258,places,Kawaihae
2262,places,"Ka'alu'alu, Hawai'i"
2263,places,"Waikākalaua, O'ahu"
2264,places,"Pana'ewa, Hawai'i"
2266,places,Ho'ohila
2272,places,"Kahuku, O'ahu"
2273,places,"Ka'ala, O'ahu"
2276,places,"Kōhala, Hawai'i"
2277,places,Diamond Head
2277,places,Kahiki
2277,places,Le'ahi
2280,places,"Kalapana, Hawai'i"
2281,places,"Mokuola, Hawai'i"
2281,places,"Coconut Island, Hawai'i"
2283,places,South Sea
2284,places,"Waipi'o, Hawai'i"
2285,places,"Ko'olau, O'ahu"
2286,places,"Kahakuloa, Maui"
2287,places,Kalalau
2290,places,"Pūila'a, Hawai'i"
2292,places,"Kalahikiola, Hawai'i"
2292,places,"Pili, Hawai'i"
2297,places,Ni'ihau
2299,places,"Nu'uanu, O'ahu"
2300,places,"Waiehu, Maui"
2300,places,"Waihe'e, Maui"
2300,places,"Waikapū, Maui"
2300,places,"Wailuku, Maui"
2305,places,Punahoa
2306,places,Punahoa
2311,places,Nihoa
2312,places,Ni'ihau
2313,places,Ni'ihau
2314,places,Ni'ihau
2315,places,Lāna'i
2315,places,Moloka'i
2320,places,"Hanamā'ulu, Kaua'i"
2330,places,"Ka'alu'alu, Hawai'i"
2334,places,"Kaipapa'u, O'ahu"
2335,places,"Kalae, Hawai'i"
2338,places,Kūki'i
2339,places,"Kula, Maui"
2340,places,"Miloli'i, Hawai'i"
2344,places,"Pelekunu, Moloka'i"
2347,places,"Limahuli, Kaua'i"
2347,places,"Lulu'upali, Kaua'i"
2351,places,"Kahului, Maui"
2352,places,O'ahu
2353,places,O'ahu
2354,places,O'ahu
2355,places,"'Alelele, Maui"
2355,places,Makawao
2356,places,"Kalapana, Hawai'i"
2357,places,"'Ewa, O'ahu"
2358,places,"Papiohuli, Kaua'i"
2359,places,"Hana, Maui"
2363,places,"Kapa'au, Hawai'i"
2364,places,Kaunu
2365,places,"'Ainakea, Hawai'i"
2365,places,"Kapa'au, Hawai'i"
2365,places,"Kōhala, Hawai'i"
2374,places,"Honoli'i, Hawai'i"
2375,places,"Honu'apo, Hawai'i"
2379,places,Halemano
2380,places,Ka-wai-hu-o-Kauila
2380,places,"Punalu'u, Hawai'i"
2387,places,Kūmanomano
2392,places,"Ha'ena, Kaua'i"
2392,places,"Kamaile, Kaua'i"
2393,places,"Maui, East"
2409,places,"Miloli'i, Hawai'i"
2433,places,"Makaiwa, Kaua'i"
2434,places,"Kokī-o-Wailau, Moloka'i"
2435,places,"Hawai'i, Kingdom of"
2440,places,Kaua'i
2447,places,"Ke'anae, Maui"
2447,places,"Kula, Maui"
2462,places,"Makanoni, Hawai'i"
2465,places,Waialoha
2467,places,"Kilohana, Kaua'i"
2467,places,"Ko'olau, Kaua'i"
2467,places,"Līhu'e, Kaua'i"
2468,places,"Barking Sands, Kaua'i"
2468,places,"Nohili, Kaua'i"
2472,places,"Paiaha'a, Hawai'i"
2473,places,"Kula, Maui"
2475,places,Kīlauea Crater
2478,places,"Kekaha, Hawai'i"
2480,places,"Kolo, Kaua'i"
2486,places,Kou
2486,places,"Nu'uanu, O'ahu"
2494,places,Kaua'i
2495,places,"Ka'ena, O'ahu"
2495,places,"Wai'anae, O'ahu"
2502,places,"Olowalu, Maui"
2512,places,Moeawakea
2514,places,"Waimanu, Hawai'i"
2515,places,"Pa'aiea, Hawai'i"
2519,places,"Kaupō, Maui"
2525,places,Hā'upu
2529,places,"Hanakāpī'ai, Kaua'i"
2530,places,"Kaumaea, Hawai'i"
2530,places,"Paiaha'a, Hawai'i"
2531,places,Waimea
2534,places,"Hopoe, Hawai'i"
2535,places,"Mokumanu, O'ahu"
2535,places,Po'o
2542,places,Kaupe'a
2546,places,Waiohinu
2547,places,"Waimanu, Hawai'i"
2547,places,"Waipi'o, Hawai'i"
2548,places,"Hana, Maui"
2548,places,"Ka'uiki, Maui"
2548,places,"Punahoa, Maui"
2548,places,"Wananalua, Maui"
2560,places,Kaua'i
2560,places,Lāna'i
2560,places,O'ahu
2563,places,"Malama, Hawai'i"
2564,places,Ka'ena
2567,places,"Pāhala, Hawai'i"
2568,places,"Polihale, Kaua'i"
2578,places,"Kahului, Maui"
2578,places,"Kanaha, Maui"
2578,places,"Mau'oni, Maui"
2580,places,Kaho'olawe
2580,places,"Ma'alaea, Maui"
2590,places,Maka'ukiu
2602,places,"Holoholokū, Kaua'i"
2602,places,"Ka-pela-kapu-o-Kaka'e, Maui"
2602,places,"Kūkaniloko, O'ahu"
2602,places,"Waipi'o, Hawai'i"
2611,places,Aipo
2616,places,"Ka'uiki, Maui"
2620,places,Kaupe'a
2623,places,"Hāmākualoa, Maui"
2627,places,"Niuli'i, Hawai'i"
2628,places,"Upeloa, Hawai'i"
2631,places,"Ha'akua, Hawai'i"
2631,places,"Pu'ueo, Hawai'i"
2631,places,Wailuku River
2647,places,"Wailuku, Maui"
2653,places,"Kamananui, O'ahu"
2654,places,Papa'ena'ena
2656,places,"Maniniholo, Kaua'i"
2656,places,"Piliwale, Moloka'i"
2666,places,Kūki'i
2669,places,"Ka'uiki, Maui"
2673,places,Kīlauea Crater
2673,places,"Malama, Hawai'i"
2676,places,"Pohakupili, Moloka'i"
2677,places,"Ka'akeke, Moloka'i"
2677,places,"Ualapu'e, Moloka'i"
2687,places,"Mauna Kea, Hawai'i"
2694,places,Ka'ula
2695,places,Kawaihae
2698,places,Moloka'i
2706,places,"Kahauiki, O'ahu"
2706,places,"Kahaunui, O'ahu"
2714,places,"Haua'iliki, Kaua'i"
2727,places,Māna
2728,places,Kalihi Stream
2729,places,Lehua
2731,places,"Kahuku, O'ahu"
2731,places,"Waipahu, O'ahu"
2736,places,"Makuaiki, Kaua'i"
2740,places,America
2740,places,Maleka
2746,places,"Punalu'u, Hawai'i"
2747,places,"Mawae, Hawai'i"
2747,places,"'Oki'okiaho, Hawai'i"
2752,places,"Uko'a, O'ahu"
2753,places,"Ke'ei, Hawai'i"
2756,places,"Papalaua, Moloka'i"
2763,places,Kekaha
2770,places,"'Ewa, O'ahu"
2774,places,"Uwekahuna, Hawai'i"
2780,places,Hā'upu
2783,places,Moeawakea
2788,places,Awalua
2793,places,Israel
2800,places,"Papakōlea, O'ahu"
2810,places,"Kalepolepo, Maui"
2815,places,Kahiki
2819,places,Wai'apuka
2823,places,"Hā'upu, Kaua'i"
2826,places,"Paikaka, Hawai'i"
2833,places,"Honopii, Kaua'i"
2835,places,Wailuku River
2842,places,"Nānāwale, Hawai'i"
2846,places,"Ford Island, O'ahu"
2846,places,"Poka 'Ailana, O'ahu"
2848,places,"Maunawili, O'ahu"
2856,places,"Nu'uanu, O'ahu"
2859,places,"Kapapala, Hawai'i"
2860,places,"Namolokama Falls, Kaua'i"
2866,places,"Kahikinui, Maui"
2868,places,Lahainaluna School
2869,places,"Liliko'i, Maui"
2869,places,Makawao
2874,places,"Māna, Kaua'i"
2879,places,Kalama'ula
2879,places,Kaunalewa
2901,places,Waiākea
2902,places,"Waialua, O'ahu"
2904,places,"'A'alaloa, Maui"
2904,places,"Kapulehua, Maui"
2904,places,"Waiehu, Maui"
2905,places,"Kaiolohia, Moloka'i"
2906,places,"Kaea, Hawai'i"
2906,places,"Kahuwa, Hawai'i"
2906,places,"Pololū, Hawai'i"
2907,places,"Kalaupapa, Moloka'i"
2910,places,Kekaha
2910,places,"Makaweli, Kaua'i"
2910,places,"Māna, Kaua'i"
2910,places,"Pōki'i, Kaua'i"
2910,places,"Waimea, Kaua'i"
2911,places,"Waikapū, Maui"
2912,places,"Wailuku, Maui"
2913,places,"Waimea, Hawai'i"
2917,places,"Waiakekua, O'ahu"
2918,places,"Makaho, O'ahu"
2918,places,"Niuhelewai, O'ahu"
2918,places,"Palama, O'ahu"
2918,places,"Waipi'o, O'ahu"
2919,places,"Kaunakakai, Moloka'i"
2920,places,"Kawainui Pond, O'ahu"
2920,places,"Pu'ukapeie, Kaua'i"
2921,places,Ka'ula
2922,places,Hihimanu
2923,places,"Kaluli, Maui"
2923,places,"Pu'u'ohala, Maui"
2939,places,"Kalae, Hawai'i"
,places,Honolulu Harbor
